[run number],bin-placement,laziness-factor,litter-sensitivity-factor,group-litter-factor,arrival-rate,initial-litter,[step],total-litter-events,bin-utilization-rate,total-agents-spawned,ticks
1925,1,1.0,0.5,0.0,2.5,0,7500,40,0.05833333333,466,7500
1926,1,1.0,0.5,0.0,2.5,0,7500,44,0.06666666667,489,7500
1927,1,1.0,0.5,0.0,2.5,0,7500,29,0.04583333333,471,7500
1928,1,1.0,0.5,0.0,2.5,0,7500,28,0.05833333333,480,7500
1929,1,1.0,0.5,0.0,2.5,0,7500,41,0.07083333333,510,7500
1930,1,1.0,0.5,0.0,2.5,0,7500,34,0.07916666667,441,7500
1931,1,1.0,0.5,0.0,2.5,0,7500,25,0.05833333333,450,7500
1932,1,1.0,0.5,0.0,2.5,0,7500,36,0.0625,497,7500
1933,1,1.0,0.5,0.0,2.5,0,7500,39,0.06666666667,499,7500
1934,1,1.0,0.5,0.0,2.5,0,7500,34,0.05833333333,506,7500
1935,1,1.0,0.5,0.0,2.5,0,7500,37,0.04166666667,466,7500
1936,1,1.0,0.5,0.0,2.5,0,7500,26,0.05,445,7500
1937,1,1.0,0.5,0.0,2.5,0,7500,32,0.04166666667,480,7500
1938,1,1.0,0.5,0.0,2.5,0,7500,36,0.06666666667,455,7500
1939,1,1.0,0.5,0.0,2.5,0,7500,36,0.05833333333,505,7500
1940,1,1.0,0.5,0.0,2.5,0,7500,36,0.05833333333,476,7500
1941,1,1.0,0.5,0.0,2.5,0,7500,30,0.07083333333,485,7500
1942,1,1.0,0.5,0.0,2.5,0,7500,38,0.08333333333,506,7500
1943,1,1.0,0.5,0.0,2.5,0,7500,38,0.04166666667,486,7500
1944,1,1.0,0.5,0.0,2.5,0,7500,26,0.0625,480,7500
1945,1,1.0,0.5,0.0,2.5,0,7500,43,0.05833333333,514,7500
1946,1,1.0,0.5,0.0,2.5,0,7500,28,0.075,458,7500
1947,1,1.0,0.5,0.0,2.5,0,7500,34,0.05,474,7500
1948,1,1.0,0.5,0.0,2.5,0,7500,26,0.05416666667,492,7500
1949,1,1.0,0.5,0.0,2.5,0,7500,21,0.07083333333,483,7500
1950,1,1.0,0.5,0.0,2.5,0,7500,33,0.04583333333,485,7500
1951,1,1.0,0.5,0.0,5.0,0,7500,65,0.125,958,7500
1952,1,1.0,0.5,0.0,5.0,0,7500,81,0.1083333333,1002,7500
1953,1,1.0,0.5,0.0,5.0,0,7500,49,0.15,957,7500
1954,1,1.0,0.5,0.0,5.0,0,7500,68,0.1083333333,959,7500
1955,1,1.0,0.5,0.0,5.0,0,7500,62,0.125,986,7500
1956,1,1.0,0.5,0.0,5.0,0,7500,74,0.1041666667,1007,7500
1957,1,1.0,0.5,0.0,5.0,0,7500,61,0.125,971,7500
1958,1,1.0,0.5,0.0,5.0,0,7500,58,0.1916666667,1000,7500
1959,1,1.0,0.5,0.0,5.0,0,7500,80,0.1125,1011,7500
1960,1,1.0,0.5,0.0,5.0,0,7500,79,0.09583333333,1001,7500
1961,1,1.0,0.5,0.0,5.0,0,7500,77,0.1625,990,7500
1962,1,1.0,0.5,0.0,5.0,0,7500,79,0.1333333333,1007,7500
1963,1,1.0,0.5,0.0,5.0,0,7500,59,0.1458333333,996,7500
1964,1,1.0,0.5,0.0,5.0,0,7500,69,0.125,966,7500
1965,1,1.0,0.5,0.0,5.0,0,7500,71,0.1041666667,980,7500
1966,1,1.0,0.5,0.0,5.0,0,7500,77,0.075,984,7500
1967,1,1.0,0.5,0.0,5.0,0,7500,74,0.0875,942,7500
1968,1,1.0,0.5,0.0,5.0,0,7500,67,0.1291666667,1007,7500
1969,1,1.0,0.5,0.0,5.0,0,7500,75,0.0875,967,7500
1970,1,1.0,0.5,0.0,5.0,0,7500,69,0.1333333333,989,7500
1971,1,1.0,0.5,0.0,5.0,0,7500,74,0.1333333333,1038,7500
1972,1,1.0,0.5,0.0,5.0,0,7500,73,0.0875,986,7500
1973,1,1.0,0.5,0.0,5.0,0,7500,76,0.1333333333,979,7500
1974,1,1.0,0.5,0.0,5.0,0,7500,71,0.1125,1003,7500
1975,1,1.0,0.5,0.0,5.0,0,7500,67,0.1166666667,978,7500
1976,1,1.0,0.5,0.0,5.0,0,7500,72,0.1125,1039,7500
1977,1,1.0,0.5,0.0,5.0,0,7500,68,0.09583333333,955,7500
1978,1,1.0,0.5,0.0,5.0,0,7500,67,0.1125,943,7500
1979,1,1.0,0.5,0.0,5.0,0,7500,63,0.1208333333,949,7500
1980,1,1.0,0.5,0.0,5.0,0,7500,69,0.1125,966,7500
2011,1,1.0,0.5,0.5,2.5,0,7500,26,0.1166666667,472,7500
2012,1,1.0,0.5,0.5,2.5,0,7500,27,0.075,490,7500
2013,1,1.0,0.5,0.5,2.5,0,7500,43,0.0375,459,7500
2014,1,1.0,0.5,0.5,2.5,0,7500,31,0.04583333333,502,7500
2015,1,1.0,0.5,0.5,2.5,0,7500,37,0.03333333333,489,7500
2016,1,1.0,0.5,0.5,2.5,0,7500,34,0.04583333333,485,7500
2017,1,1.0,0.5,0.5,2.5,0,7500,37,0.075,468,7500
2018,1,1.0,0.5,0.5,2.5,0,7500,34,0.07083333333,497,7500
2019,1,1.0,0.5,0.5,2.5,0,7500,39,0.09583333333,470,7500
2020,1,1.0,0.5,0.5,2.5,0,7500,41,0.05833333333,473,7500
2021,1,1.0,0.5,0.5,2.5,0,7500,43,0.05416666667,479,7500
2022,1,1.0,0.5,0.5,2.5,0,7500,26,0.07916666667,495,7500
2023,1,1.0,0.5,0.5,2.5,0,7500,29,0.07916666667,485,7500
2024,1,1.0,0.5,0.5,2.5,0,7500,41,0.0625,452,7500
2025,1,1.0,0.5,0.5,2.5,0,7500,40,0.07916666667,518,7500
2026,1,1.0,0.5,0.5,2.5,0,7500,38,0.05,505,7500
2027,1,1.0,0.5,0.5,2.5,0,7500,44,0.04166666667,487,7500
2028,1,1.0,0.5,0.5,2.5,0,7500,33,0.0625,475,7500
2029,1,1.0,0.5,0.5,2.5,0,7500,40,0.05416666667,464,7500
2030,1,1.0,0.5,0.5,2.5,0,7500,31,0.05833333333,461,7500
2031,1,1.0,0.5,0.5,2.5,0,7500,35,0.05416666667,498,7500
2032,1,1.0,0.5,0.5,2.5,0,7500,39,0.07083333333,512,7500
2033,1,1.0,0.5,0.5,2.5,0,7500,34,0.05416666667,475,7500
2034,1,1.0,0.5,0.5,2.5,0,7500,35,0.05833333333,428,7500
2035,1,1.0,0.5,0.5,2.5,0,7500,44,0.07083333333,526,7500
2036,1,1.0,0.5,0.5,2.5,0,7500,21,0.08333333333,475,7500
2037,1,1.0,0.5,0.5,2.5,0,7500,41,0.04166666667,531,7500
2038,1,1.0,0.5,0.5,2.5,0,7500,31,0.05,474,7500
2039,1,1.0,0.5,0.5,2.5,0,7500,30,0.05416666667,485,7500
2040,1,1.0,0.5,0.5,2.5,0,7500,22,0.05,464,7500
2041,1,1.0,0.5,0.5,5.0,0,7500,52,0.1375,972,7500
2042,1,1.0,0.5,0.5,5.0,0,7500,68,0.07083333333,992,7500
2043,1,1.0,0.5,0.5,5.0,0,7500,89,0.075,972,7500
2044,1,1.0,0.5,0.5,5.0,0,7500,77,0.0875,1031,7500
2045,1,1.0,0.5,0.5,5.0,0,7500,75,0.1125,1003,7500
2046,1,1.0,0.5,0.5,5.0,0,7500,81,0.1125,1076,7500
2047,1,1.0,0.5,0.5,5.0,0,7500,85,0.1291666667,967,7500
2048,1,1.0,0.5,0.5,5.0,0,7500,79,0.09166666667,964,7500
2049,1,1.0,0.5,0.5,5.0,0,7500,67,0.125,1029,7500
2050,1,1.0,0.5,0.5,5.0,0,7500,76,0.1166666667,941,7500
2051,1,1.0,0.5,0.5,5.0,0,7500,82,0.1,1001,7500
2052,1,1.0,0.5,0.5,5.0,0,7500,75,0.1166666667,1014,7500
2053,1,1.0,0.5,0.5,5.0,0,7500,72,0.07083333333,963,7500
2054,1,1.0,0.5,0.5,5.0,0,7500,67,0.15,1050,7500
2055,1,1.0,0.5,0.5,5.0,0,7500,71,0.1291666667,968,7500
2056,1,1.0,0.5,0.5,5.0,0,7500,75,0.1333333333,1046,7500
2057,1,1.0,0.5,0.5,5.0,0,7500,79,0.1166666667,979,7500
2058,1,1.0,0.5,0.5,5.0,0,7500,82,0.1166666667,1004,7500
2059,1,1.0,0.5,0.5,5.0,0,7500,73,0.1041666667,962,7500
2060,1,1.0,0.5,0.5,5.0,0,7500,68,0.1083333333,966,7500
2061,1,1.0,0.5,0.5,5.0,0,7500,68,0.1,972,7500
2062,1,1.0,0.5,0.5,5.0,0,7500,69,0.1333333333,1000,7500
2063,1,1.0,0.5,0.5,5.0,0,7500,73,0.1666666667,977,7500
2064,1,1.0,0.5,0.5,5.0,0,7500,75,0.15,971,7500
2065,1,1.0,0.5,0.5,5.0,0,7500,81,0.1458333333,1016,7500
2066,1,1.0,0.5,0.5,5.0,0,7500,86,0.07083333333,1030,7500
2067,1,1.0,0.5,0.5,5.0,0,7500,62,0.1458333333,972,7500
2068,1,1.0,0.5,0.5,5.0,0,7500,69,0.1541666667,973,7500
2069,1,1.0,0.5,0.5,5.0,0,7500,68,0.1083333333,967,7500
2070,1,1.0,0.5,0.5,5.0,0,7500,78,0.09583333333,996,7500
2101,1,1.0,0.5,1.0,2.5,0,7500,35,0.0625,469,7500
2102,1,1.0,0.5,1.0,2.5,0,7500,30,0.05833333333,462,7500
2103,1,1.0,0.5,1.0,2.5,0,7500,43,0.0625,498,7500
2104,1,1.0,0.5,1.0,2.5,0,7500,38,0.08333333333,473,7500
2105,1,1.0,0.5,1.0,2.5,0,7500,39,0.0625,486,7500
2106,1,1.0,0.5,1.0,2.5,0,7500,34,0.075,508,7500
2107,1,1.0,0.5,1.0,2.5,0,7500,31,0.04583333333,458,7500
2108,1,1.0,0.5,1.0,2.5,0,7500,34,0.09166666667,522,7500
2109,1,1.0,0.5,1.0,2.5,0,7500,44,0.07916666667,506,7500
2110,1,1.0,0.5,1.0,2.5,0,7500,35,0.08333333333,492,7500
2111,1,1.0,0.5,1.0,2.5,0,7500,48,0.05,514,7500
2112,1,1.0,0.5,1.0,2.5,0,7500,34,0.02916666667,445,7500
2113,1,1.0,0.5,1.0,2.5,0,7500,33,0.06666666667,501,7500
2114,1,1.0,0.5,1.0,2.5,0,7500,37,0.05,463,7500
2115,1,1.0,0.5,1.0,2.5,0,7500,39,0.02916666667,446,7500
2116,1,1.0,0.5,1.0,2.5,0,7500,39,0.06666666667,488,7500
2117,1,1.0,0.5,1.0,2.5,0,7500,27,0.09166666667,454,7500
2118,1,1.0,0.5,1.0,2.5,0,7500,35,0.05833333333,483,7500
2119,1,1.0,0.5,1.0,2.5,0,7500,30,0.06666666667,479,7500
2120,1,1.0,0.5,1.0,2.5,0,7500,35,0.05416666667,461,7500
2121,1,1.0,0.5,1.0,2.5,0,7500,31,0.05833333333,477,7500
2122,1,1.0,0.5,1.0,2.5,0,7500,28,0.05416666667,435,7500
2123,1,1.0,0.5,1.0,2.5,0,7500,42,0.03333333333,462,7500
2124,1,1.0,0.5,1.0,2.5,0,7500,33,0.05416666667,483,7500
2125,1,1.0,0.5,1.0,2.5,0,7500,28,0.075,449,7500
2126,1,1.0,0.5,1.0,2.5,0,7500,37,0.02916666667,471,7500
2127,1,1.0,0.5,1.0,2.5,0,7500,37,0.05833333333,452,7500
2128,1,1.0,0.5,1.0,2.5,0,7500,27,0.06666666667,524,7500
2129,1,1.0,0.5,1.0,2.5,0,7500,32,0.07083333333,474,7500
2130,1,1.0,0.5,1.0,2.5,0,7500,21,0.05416666667,484,7500
2131,1,1.0,0.5,1.0,5.0,0,7500,78,0.1458333333,1002,7500
2132,1,1.0,0.5,1.0,5.0,0,7500,52,0.1166666667,943,7500
2133,1,1.0,0.5,1.0,5.0,0,7500,73,0.125,985,7500
2134,1,1.0,0.5,1.0,5.0,0,7500,75,0.09166666667,942,7500
2135,1,1.0,0.5,1.0,5.0,0,7500,84,0.1291666667,1010,7500
2136,1,1.0,0.5,1.0,5.0,0,7500,71,0.1583333333,978,7500
2137,1,1.0,0.5,1.0,5.0,0,7500,78,0.1833333333,1045,7500
2138,1,1.0,0.5,1.0,5.0,0,7500,64,0.09583333333,980,7500
2139,1,1.0,0.5,1.0,5.0,0,7500,58,0.1375,995,7500
2140,1,1.0,0.5,1.0,5.0,0,7500,70,0.09166666667,976,7500
2141,1,1.0,0.5,1.0,5.0,0,7500,73,0.1,1032,7500
2142,1,1.0,0.5,1.0,5.0,0,7500,90,0.1416666667,992,7500
2143,1,1.0,0.5,1.0,5.0,0,7500,76,0.125,970,7500
2144,1,1.0,0.5,1.0,5.0,0,7500,86,0.1166666667,1023,7500
2145,1,1.0,0.5,1.0,5.0,0,7500,70,0.1541666667,1029,7500
2146,1,1.0,0.5,1.0,5.0,0,7500,72,0.1291666667,990,7500
2147,1,1.0,0.5,1.0,5.0,0,7500,86,0.15,966,7500
2148,1,1.0,0.5,1.0,5.0,0,7500,57,0.1291666667,946,7500
2149,1,1.0,0.5,1.0,5.0,0,7500,79,0.1208333333,993,7500
2150,1,1.0,0.5,1.0,5.0,0,7500,66,0.1208333333,1018,7500
2151,1,1.0,0.5,1.0,5.0,0,7500,62,0.1208333333,1033,7500
2152,1,1.0,0.5,1.0,5.0,0,7500,59,0.1208333333,969,7500
2153,1,1.0,0.5,1.0,5.0,0,7500,70,0.1083333333,990,7500
2154,1,1.0,0.5,1.0,5.0,0,7500,97,0.07083333333,982,7500
2155,1,1.0,0.5,1.0,5.0,0,7500,69,0.1541666667,1008,7500
2156,1,1.0,0.5,1.0,5.0,0,7500,61,0.1208333333,975,7500
2157,1,1.0,0.5,1.0,5.0,0,7500,80,0.1125,969,7500
2158,1,1.0,0.5,1.0,5.0,0,7500,84,0.1208333333,951,7500
2159,1,1.0,0.5,1.0,5.0,0,7500,77,0.1125,1020,7500
2160,1,1.0,0.5,1.0,5.0,0,7500,72,0.09166666667,980,7500
2191,1,1.0,1.0,0.0,2.5,0,7500,32,0.05833333333,458,7500
2192,1,1.0,1.0,0.0,2.5,0,7500,37,0.05416666667,485,7500
2193,1,1.0,1.0,0.0,2.5,0,7500,35,0.04166666667,467,7500
2194,1,1.0,1.0,0.0,2.5,0,7500,33,0.07083333333,497,7500
2195,1,1.0,1.0,0.0,2.5,0,7500,32,0.05416666667,490,7500
2196,1,1.0,1.0,0.0,2.5,0,7500,28,0.05416666667,516,7500
2197,1,1.0,1.0,0.0,2.5,0,7500,32,0.06666666667,441,7500
2198,1,1.0,1.0,0.0,2.5,0,7500,45,0.07083333333,507,7500
2199,1,1.0,1.0,0.0,2.5,0,7500,49,0.05833333333,478,7500
2200,1,1.0,1.0,0.0,2.5,0,7500,44,0.04166666667,465,7500
2201,1,1.0,1.0,0.0,2.5,0,7500,48,0.04166666667,448,7500
2202,1,1.0,1.0,0.0,2.5,0,7500,34,0.05416666667,479,7500
2203,1,1.0,1.0,0.0,2.5,0,7500,35,0.07916666667,483,7500
2204,1,1.0,1.0,0.0,2.5,0,7500,38,0.05,495,7500
2205,1,1.0,1.0,0.0,2.5,0,7500,45,0.05416666667,484,7500
2206,1,1.0,1.0,0.0,2.5,0,7500,45,0.0875,499,7500
2207,1,1.0,1.0,0.0,2.5,0,7500,37,0.05,501,7500
2208,1,1.0,1.0,0.0,2.5,0,7500,37,0.025,453,7500
2209,1,1.0,1.0,0.0,2.5,0,7500,32,0.05416666667,463,7500
2210,1,1.0,1.0,0.0,2.5,0,7500,34,0.05416666667,478,7500
2211,1,1.0,1.0,0.0,2.5,0,7500,39,0.05,509,7500
2212,1,1.0,1.0,0.0,2.5,0,7500,33,0.02916666667,480,7500
2213,1,1.0,1.0,0.0,2.5,0,7500,38,0.09166666667,530,7500
2214,1,1.0,1.0,0.0,2.5,0,7500,26,0.05833333333,489,7500
2215,1,1.0,1.0,0.0,2.5,0,7500,36,0.0375,535,7500
2216,1,1.0,1.0,0.0,2.5,0,7500,45,0.07916666667,493,7500
2217,1,1.0,1.0,0.0,2.5,0,7500,35,0.07083333333,468,7500
2218,1,1.0,1.0,0.0,2.5,0,7500,32,0.05,466,7500
2219,1,1.0,1.0,0.0,2.5,0,7500,23,0.09583333333,493,7500
2220,1,1.0,1.0,0.0,2.5,0,7500,37,0.04166666667,521,7500
2221,1,1.0,1.0,0.0,5.0,0,7500,97,0.15,1038,7500
2222,1,1.0,1.0,0.0,5.0,0,7500,62,0.1125,1037,7500
2223,1,1.0,1.0,0.0,5.0,0,7500,66,0.1583333333,1006,7500
2224,1,1.0,1.0,0.0,5.0,0,7500,65,0.1041666667,1025,7500
2225,1,1.0,1.0,0.0,5.0,0,7500,72,0.1041666667,1030,7500
2226,1,1.0,1.0,0.0,5.0,0,7500,65,0.125,998,7500
2227,1,1.0,1.0,0.0,5.0,0,7500,77,0.125,1013,7500
2228,1,1.0,1.0,0.0,5.0,0,7500,69,0.1541666667,953,7500
2229,1,1.0,1.0,0.0,5.0,0,7500,80,0.09166666667,976,7500
2230,1,1.0,1.0,0.0,5.0,0,7500,68,0.0875,1057,7500
2231,1,1.0,1.0,0.0,5.0,0,7500,78,0.1291666667,1028,7500
2232,1,1.0,1.0,0.0,5.0,0,7500,76,0.1083333333,1010,7500
2233,1,1.0,1.0,0.0,5.0,0,7500,88,0.125,980,7500
2234,1,1.0,1.0,0.0,5.0,0,7500,80,0.1083333333,1019,7500
2235,1,1.0,1.0,0.0,5.0,0,7500,64,0.09166666667,1011,7500
2236,1,1.0,1.0,0.0,5.0,0,7500,68,0.09583333333,989,7500
2237,1,1.0,1.0,0.0,5.0,0,7500,75,0.1375,1000,7500
2238,1,1.0,1.0,0.0,5.0,0,7500,77,0.1166666667,988,7500
2239,1,1.0,1.0,0.0,5.0,0,7500,66,0.1375,963,7500
2240,1,1.0,1.0,0.0,5.0,0,7500,58,0.125,959,7500
2241,1,1.0,1.0,0.0,5.0,0,7500,85,0.1208333333,1017,7500
2242,1,1.0,1.0,0.0,5.0,0,7500,79,0.1,983,7500
2243,1,1.0,1.0,0.0,5.0,0,7500,81,0.1166666667,1001,7500
2244,1,1.0,1.0,0.0,5.0,0,7500,64,0.1166666667,968,7500
2245,1,1.0,1.0,0.0,5.0,0,7500,67,0.1208333333,1002,7500
2246,1,1.0,1.0,0.0,5.0,0,7500,83,0.1125,973,7500
2247,1,1.0,1.0,0.0,5.0,0,7500,68,0.1083333333,937,7500
2248,1,1.0,1.0,0.0,5.0,0,7500,70,0.075,1001,7500
2249,1,1.0,1.0,0.0,5.0,0,7500,87,0.1125,962,7500
2250,1,1.0,1.0,0.0,5.0,0,7500,72,0.1458333333,922,7500
2281,1,1.0,1.0,0.5,2.5,0,7500,36,0.0625,494,7500
2282,1,1.0,1.0,0.5,2.5,0,7500,35,0.08333333333,463,7500
2283,1,1.0,1.0,0.5,2.5,0,7500,29,0.05833333333,495,7500
2284,1,1.0,1.0,0.5,2.5,0,7500,34,0.08333333333,449,7500
2285,1,1.0,1.0,0.5,2.5,0,7500,30,0.09583333333,477,7500
2286,1,1.0,1.0,0.5,2.5,0,7500,36,0.05416666667,455,7500
2287,1,1.0,1.0,0.5,2.5,0,7500,36,0.04583333333,446,7500
2288,1,1.0,1.0,0.5,2.5,0,7500,44,0.04166666667,466,7500
2289,1,1.0,1.0,0.5,2.5,0,7500,36,0.0625,486,7500
2290,1,1.0,1.0,0.5,2.5,0,7500,35,0.07083333333,464,7500
2291,1,1.0,1.0,0.5,2.5,0,7500,41,0.04166666667,481,7500
2292,1,1.0,1.0,0.5,2.5,0,7500,37,0.05,463,7500
2293,1,1.0,1.0,0.5,2.5,0,7500,42,0.075,500,7500
2294,1,1.0,1.0,0.5,2.5,0,7500,45,0.05,486,7500
2295,1,1.0,1.0,0.5,2.5,0,7500,30,0.04583333333,483,7500
2296,1,1.0,1.0,0.5,2.5,0,7500,32,0.06666666667,501,7500
2297,1,1.0,1.0,0.5,2.5,0,7500,43,0.04583333333,457,7500
2298,1,1.0,1.0,0.5,2.5,0,7500,27,0.06666666667,462,7500
2299,1,1.0,1.0,0.5,2.5,0,7500,32,0.05833333333,502,7500
2300,1,1.0,1.0,0.5,2.5,0,7500,36,0.08333333333,510,7500
2301,1,1.0,1.0,0.5,2.5,0,7500,39,0.04583333333,521,7500
2302,1,1.0,1.0,0.5,2.5,0,7500,33,0.04583333333,451,7500
2303,1,1.0,1.0,0.5,2.5,0,7500,54,0.07083333333,524,7500
2304,1,1.0,1.0,0.5,2.5,0,7500,32,0.07083333333,489,7500
2305,1,1.0,1.0,0.5,2.5,0,7500,34,0.06666666667,477,7500
2306,1,1.0,1.0,0.5,2.5,0,7500,52,0.025,455,7500
2307,1,1.0,1.0,0.5,2.5,0,7500,34,0.0625,511,7500
2308,1,1.0,1.0,0.5,2.5,0,7500,34,0.06666666667,451,7500
2309,1,1.0,1.0,0.5,2.5,0,7500,30,0.06666666667,465,7500
2310,1,1.0,1.0,0.5,2.5,0,7500,43,0.04583333333,494,7500
2311,1,1.0,1.0,0.5,5.0,0,7500,72,0.1166666667,1012,7500
2312,1,1.0,1.0,0.5,5.0,0,7500,87,0.1333333333,966,7500
2313,1,1.0,1.0,0.5,5.0,0,7500,63,0.1041666667,974,7500
2314,1,1.0,1.0,0.5,5.0,0,7500,74,0.07083333333,956,7500
2315,1,1.0,1.0,0.5,5.0,0,7500,79,0.1375,1028,7500
2316,1,1.0,1.0,0.5,5.0,0,7500,82,0.1416666667,1044,7500
2317,1,1.0,1.0,0.5,5.0,0,7500,70,0.125,985,7500
2318,1,1.0,1.0,0.5,5.0,0,7500,93,0.1041666667,1047,7500
2319,1,1.0,1.0,0.5,5.0,0,7500,59,0.125,959,7500
2320,1,1.0,1.0,0.5,5.0,0,7500,67,0.1791666667,997,7500
2321,1,1.0,1.0,0.5,5.0,0,7500,85,0.15,1046,7500
2322,1,1.0,1.0,0.5,5.0,0,7500,68,0.1375,1003,7500
2323,1,1.0,1.0,0.5,5.0,0,7500,67,0.15,954,7500
2324,1,1.0,1.0,0.5,5.0,0,7500,56,0.1041666667,993,7500
2325,1,1.0,1.0,0.5,5.0,0,7500,81,0.15,983,7500
2326,1,1.0,1.0,0.5,5.0,0,7500,66,0.07083333333,1005,7500
2327,1,1.0,1.0,0.5,5.0,0,7500,68,0.1041666667,1026,7500
2328,1,1.0,1.0,0.5,5.0,0,7500,80,0.08333333333,959,7500
2329,1,1.0,1.0,0.5,5.0,0,7500,69,0.0875,946,7500
2330,1,1.0,1.0,0.5,5.0,0,7500,82,0.1375,987,7500
2331,1,1.0,1.0,0.5,5.0,0,7500,64,0.1,956,7500
2332,1,1.0,1.0,0.5,5.0,0,7500,69,0.125,1027,7500
2333,1,1.0,1.0,0.5,5.0,0,7500,88,0.0875,1005,7500
2334,1,1.0,1.0,0.5,5.0,0,7500,74,0.1458333333,905,7500
2335,1,1.0,1.0,0.5,5.0,0,7500,61,0.1416666667,969,7500
2336,1,1.0,1.0,0.5,5.0,0,7500,60,0.1416666667,958,7500
2337,1,1.0,1.0,0.5,5.0,0,7500,57,0.1541666667,963,7500
2338,1,1.0,1.0,0.5,5.0,0,7500,75,0.1208333333,1003,7500
2339,1,1.0,1.0,0.5,5.0,0,7500,74,0.1541666667,1061,7500
2340,1,1.0,1.0,0.5,5.0,0,7500,73,0.08333333333,983,7500
2371,1,1.0,1.0,1.0,2.5,0,7500,55,0.04583333333,496,7500
2372,1,1.0,1.0,1.0,2.5,0,7500,32,0.05416666667,485,7500
2373,1,1.0,1.0,1.0,2.5,0,7500,34,0.05,482,7500
2374,1,1.0,1.0,1.0,2.5,0,7500,39,0.03333333333,464,7500
2375,1,1.0,1.0,1.0,2.5,0,7500,29,0.05,468,7500
2376,1,1.0,1.0,1.0,2.5,0,7500,30,0.075,491,7500
2377,1,1.0,1.0,1.0,2.5,0,7500,47,0.07083333333,510,7500
2378,1,1.0,1.0,1.0,2.5,0,7500,35,0.0625,488,7500
2379,1,1.0,1.0,1.0,2.5,0,7500,33,0.07916666667,491,7500
2380,1,1.0,1.0,1.0,2.5,0,7500,36,0.075,484,7500
2381,1,1.0,1.0,1.0,2.5,0,7500,41,0.05416666667,478,7500
2382,1,1.0,1.0,1.0,2.5,0,7500,24,0.0375,464,7500
2383,1,1.0,1.0,1.0,2.5,0,7500,35,0.05,468,7500
2384,1,1.0,1.0,1.0,2.5,0,7500,41,0.05,485,7500
2385,1,1.0,1.0,1.0,2.5,0,7500,30,0.05416666667,488,7500
2386,1,1.0,1.0,1.0,2.5,0,7500,32,0.07083333333,508,7500
2387,1,1.0,1.0,1.0,2.5,0,7500,28,0.04166666667,437,7500
2388,1,1.0,1.0,1.0,2.5,0,7500,38,0.06666666667,461,7500
2389,1,1.0,1.0,1.0,2.5,0,7500,51,0.025,446,7500
2390,1,1.0,1.0,1.0,2.5,0,7500,37,0.07916666667,481,7500
2391,1,1.0,1.0,1.0,2.5,0,7500,38,0.05833333333,446,7500
2392,1,1.0,1.0,1.0,2.5,0,7500,38,0.09166666667,504,7500
2393,1,1.0,1.0,1.0,2.5,0,7500,31,0.02916666667,470,7500
2394,1,1.0,1.0,1.0,2.5,0,7500,39,0.02916666667,521,7500
2395,1,1.0,1.0,1.0,2.5,0,7500,31,0.04583333333,490,7500
2396,1,1.0,1.0,1.0,2.5,0,7500,29,0.04166666667,463,7500
2397,1,1.0,1.0,1.0,2.5,0,7500,39,0.08333333333,506,7500
2398,1,1.0,1.0,1.0,2.5,0,7500,35,0.0875,475,7500
2399,1,1.0,1.0,1.0,2.5,0,7500,34,0.06666666667,492,7500
2400,1,1.0,1.0,1.0,2.5,0,7500,26,0.05833333333,457,7500
2401,1,1.0,1.0,1.0,5.0,0,7500,85,0.15,961,7500
2402,1,1.0,1.0,1.0,5.0,0,7500,77,0.1625,1002,7500
2403,1,1.0,1.0,1.0,5.0,0,7500,71,0.125,968,7500
2404,1,1.0,1.0,1.0,5.0,0,7500,71,0.1083333333,1013,7500
2405,1,1.0,1.0,1.0,5.0,0,7500,73,0.1041666667,965,7500
2406,1,1.0,1.0,1.0,5.0,0,7500,85,0.1583333333,1031,7500
2407,1,1.0,1.0,1.0,5.0,0,7500,78,0.15,959,7500
2408,1,1.0,1.0,1.0,5.0,0,7500,81,0.125,983,7500
2409,1,1.0,1.0,1.0,5.0,0,7500,106,0.0125,990,7500
2410,1,1.0,1.0,1.0,5.0,0,7500,76,0.1,938,7500
2411,1,1.0,1.0,1.0,5.0,0,7500,72,0.1375,987,7500
2412,1,1.0,1.0,1.0,5.0,0,7500,81,0.1291666667,976,7500
2413,1,1.0,1.0,1.0,5.0,0,7500,73,0.1041666667,964,7500
2414,1,1.0,1.0,1.0,5.0,0,7500,78,0.1166666667,1031,7500
2415,1,1.0,1.0,1.0,5.0,0,7500,74,0.125,937,7500
2416,1,1.0,1.0,1.0,5.0,0,7500,81,0.125,972,7500
2417,1,1.0,1.0,1.0,5.0,0,7500,71,0.1125,974,7500
2418,1,1.0,1.0,1.0,5.0,0,7500,75,0.1333333333,963,7500
2419,1,1.0,1.0,1.0,5.0,0,7500,63,0.125,961,7500
2420,1,1.0,1.0,1.0,5.0,0,7500,76,0.1,1009,7500
2421,1,1.0,1.0,1.0,5.0,0,7500,52,0.1666666667,920,7500
2422,1,1.0,1.0,1.0,5.0,0,7500,74,0.09583333333,979,7500
2423,1,1.0,1.0,1.0,5.0,0,7500,79,0.1041666667,979,7500
2424,1,1.0,1.0,1.0,5.0,0,7500,69,0.1291666667,1009,7500
2425,1,1.0,1.0,1.0,5.0,0,7500,57,0.1833333333,1011,7500
2426,1,1.0,1.0,1.0,5.0,0,7500,67,0.1166666667,965,7500
2427,1,1.0,1.0,1.0,5.0,0,7500,71,0.1041666667,984,7500
